topic,term,beta
8,søster,5.256704289259678e-4
1,derudover,4.047545728224456e-4
2,derudover,4.559520259053027e-4
3,derudover,4.490593339524601e-5
4,derudover,4.788281205151032e-7
5,derudover,2.475083415564407e-4
6,derudover,5.20091190635898e-4
7,derudover,5.233982374727211e-4
8,derudover,3.116455216598228e-4
1,kød,9.626639284778853e-7
2,kød,2.4485605783763494e-5
3,kød,5.548026161767273e-6
4,kød,8.078937795596199e-4
5,kød,0.0013727682711252086
6,kød,2.3173709482902014e-5
7,kød,1.398077761025089e-4
8,kød,1.0992280016162559e-4
1,kredit,3.857876963374364e-29
2,kredit,2.7688451653689155e-21
3,kredit,2.4674322872206324e-6
4,kredit,1.7415257766365133e-18
5,kredit,0.0027417564079126916
6,kredit,1.0322153522503073e-16
7,kredit,4.983038529436291e-6
8,kredit,5.119629825131191e-16
1,opmærksomhed,3.469086424750602e-4
2,opmærksomhed,1.435461528701392e-4
3,opmærksomhed,1.5851477610752802e-4
4,opmærksomhed,4.074486121823237e-4
5,opmærksomhed,3.0360888052398136e-5
6,opmærksomhed,2.1489359159018197e-4
7,opmærksomhed,6.475064581485593e-4
8,opmærksomhed,7.307558728196409e-4
1,personlig,2.899323954453467e-4
2,personlig,3.551095332071245e-4
3,personlig,7.33936807943613e-5
4,personlig,7.399135566438583e-4
5,personlig,6.040080418262409e-4
6,personlig,1.7278442168244733e-5
7,personlig,2.2776416593477556e-5
8,personlig,9.297519384165566e-4
1,tiltale,6.629440853824873e-5
2,tiltale,9.122872739570085e-4
3,tiltale,6.694014585039847e-5
4,tiltale,2.3739692995791034e-4
5,tiltale,1.1667503719083379e-8
6,tiltale,8.999525315319713e-7
7,tiltale,0.0014169770609886488
8,tiltale,1.0981388002163072e-4
1,advokat,8.021164294230317e-9
2,advokat,3.1503366088039077e-4
3,advokat,4.6917863322322434e-4
4,advokat,4.891407604358869e-4
5,advokat,4.2434525223455e-9
6,advokat,7.102562238859076e-4
7,advokat,8.117746914304689e-4
8,advokat,6.118081879336025e-8
1,almindelig,0.001540924238301535
2,almindelig,3.6707174175334894e-5
3,almindelig,8.38771973028274e-4
4,almindelig,1.860190551186699e-5
5,almindelig,6.670074942189135e-4
6,almindelig,1.6325706319340852e-6
7,almindelig,2.0817488760107596e-5
8,almindelig,9.07199527648219e-4
1,forbund,8.430557539947991e-4
2,forbund,7.29385393040745e-4
3,forbund,1.3104799306248613e-6
4,forbund,3.0332948252643214e-10
5,forbund,4.4223734924356865e-5
6,forbund,7.870468853903467e-11
7,forbund,3.3645244596210285e-8
8,forbund,9.376269006131576e-4
1,håbe,1.2246912743604915e-4
2,håbe,0.0015226962351943057
3,håbe,5.736743356314202e-4
4,håbe,2.6356305807872447e-4
5,håbe,3.163284750469165e-4
6,håbe,6.806504349803265e-4
7,håbe,6.000920244395621e-4
8,håbe,7.652475416201522e-4
1,male,1.5448087152170295e-5
2,male,1.3716750472335596e-42
3,male,2.974094948680522e-5
4,male,3.674620645112846e-4
5,male,3.406942486537442e-13
6,male,7.7676052781847e-5
7,male,2.2315673001492854e-4
8,male,0.0015597304047724541
1,par,3.10507385803274e-4
2,par,0.0012789443241743898
3,par,0.0031662608430566125
4,par,5.208228705304301e-4
5,par,2.7663205859965027e-4
6,par,2.531887849083794e-4
7,par,0.0018495946582737718
8,par,8.848043460109817e-4
1,titel,1.3184864652061295e-4
2,titel,0.0012437683470684108
3,titel,3.626213967866868e-7
4,titel,4.340316363868075e-5
5,titel,1.069020059166108e-5
6,titel,8.500669751341826e-5
7,titel,1.529396239148796e-7
8,titel,0.0011562690125169577
1,tvivl,6.4188212501619e-4
2,tvivl,2.044555711293172e-4
3,tvivl,0.0010536220905150255
4,tvivl,6.24848512885417e-4
5,tvivl,2.4024171356092132e-4
6,tvivl,0.0019187324698257855
7,tvivl,9.281129205320062e-4
8,tvivl,5.475368017443151e-4
1,gentage,3.570880885972346e-4
2,gentage,1.1889643116368849e-4
3,gentage,3.5337876085479025e-4
4,gentage,2.0813734344173493e-4
5,gentage,5.217682506083556e-4
6,gentage,3.126593864362095e-4
7,gentage,2.4399724177908796e-5
8,gentage,3.3781470773206526e-4
1,indføre,0.0010087347215916645
2,indføre,2.32512645917134e-4
3,indføre,2.529815410087751e-4
4,indføre,6.417894889003599e-4
5,indføre,0.0011957720954071539
6,indføre,7.104156832968066e-4
7,indføre,0.0011986335592572863
8,indføre,3.942446787413874e-5
1,lede,1.5948540331469868e-4
2,lede,2.7664620159890106e-4
3,lede,0.0012727320618805677
4,lede,7.632907610573643e-4
5,lede,0.0014368828679941295
6,lede,3.1934680407354416e-4
7,lede,0.001215257870276492
8,lede,0.001243774307281103
1,ren,3.785767847734333e-5
2,ren,6.881224887806067e-4
3,ren,4.3231913569300297e-4
4,ren,2.127290793312673e-4
5,ren,8.300402988497167e-4
6,ren,1.5499308065783924e-4
7,ren,9.401304072059199e-5
8,ren,0.0010186380191265958
1,slags,6.020478177620372e-4
2,slags,1.4410786106493726e-7
3,slags,0.0017988857740006967
4,slags,0.0013294023891454924
5,slags,0.0010587966709109452
6,slags,3.653365909075686e-4
7,slags,2.7329978040728167e-4
8,slags,0.002794504380754392
1,slet,4.931176985354623e-4
2,slet,7.308752343269854e-4
3,slet,9.758652114759504e-4
4,slet,7.709674807339564e-4
5,slet,0.0015833201082435097
6,slet,4.635603076161802e-4
7,slet,5.315854653484153e-4
8,slet,0.0013032260237681689
1,tværtimod,1.2202253256366784e-4
2,tværtimod,9.680864944371461e-20
3,tværtimod,2.626599763649475e-4
4,tværtimod,1.4755683555153857e-4
5,tværtimod,7.721335463893945e-4
6,tværtimod,3.0690842657188966e-5
7,tværtimod,1.9193715364531955e-5
8,tværtimod,5.296221020342329e-4
1,anbringe,4.920772200450486e-13
2,anbringe,1.6446339415768502e-21
3,anbringe,0.003075783008412633
4,anbringe,6.346035973872154e-14
5,anbringe,1.4210267537977949e-11
6,anbringe,1.3204358632021494e-4
7,anbringe,2.075946514297765e-6
8,anbringe,5.16659452417792e-12
1,Andersen,7.558545252799827e-4
2,Andersen,9.866811827348723e-4
3,Andersen,5.540045792563909e-5
4,Andersen,1.223453655075231e-7
5,Andersen,9.927417450228249e-8
6,Andersen,1.3277114797410175e-6
7,Andersen,0.0016765848394129535
8,Andersen,0.001485860401501962
1,enorm,2.5970112564692915e-4
2,enorm,5.392304618759883e-6
3,enorm,3.178070031811789e-5
4,enorm,0.0010035112802050461
5,enorm,6.262951157903983e-4
6,enorm,8.913506648051695e-5
7,enorm,5.453477899146149e-4
8,enorm,7.009102268417437e-4
1,hjælp,0.0015614295441840078
2,hjælp,9.536936063070632e-4
3,hjælp,8.840012619297123e-4
4,hjælp,5.309270498367824e-4
5,hjælp,7.26974402200089e-4
6,hjælp,2.015535780981843e-4
7,hjælp,1.2919486232019234e-4
8,hjælp,6.327393610974154e-4
1,kilometer,1.257567797573435e-4
2,kilometer,1.2586723079720933e-6
3,kilometer,3.932433791835822e-4
4,kilometer,1.4722616079299608e-5
5,kilometer,2.275540399090689e-7
6,kilometer,0.0013637163408226477
7,kilometer,8.453986797726626e-5
8,kilometer,2.472442647976063e-4
1,klokke,9.859776661703071e-9
2,klokke,0.0013259397447458628
3,klokke,9.082445572515042e-4
4,klokke,2.7694967223686868e-5
5,klokke,5.779916341568387e-9
6,klokke,1.0068961662924425e-4
7,klokke,4.204633996382218e-4
8,klokke,2.543606647278394e-6
1,konkludere,0.0012522543438102784
2,konkludere,1.3245417926135534e-8
3,konkludere,9.65487778511393e-5
4,konkludere,1.0347520486517325e-4
5,konkludere,7.266170030687415e-5
6,konkludere,8.94332386812274e-4
7,konkludere,0.0014696239267143283
8,konkludere,2.2085510874257313e-4
1,Marianne,2.7482234257756964e-4
2,Marianne,1.2676381082172293e-21
3,Marianne,8.281969915704544e-5
4,Marianne,1.5928517992639417e-5
5,Marianne,1.5373492012681306e-14
6,Marianne,6.56974319330278e-13
7,Marianne,4.3964394558764907e-7
8,Marianne,0.0022333723382609084
1,scene,5.1644669065239e-11
2,scene,1.891682919742524e-7
3,scene,8.665711995368669e-4
4,scene,0.001293764593577523
5,scene,4.564081198097157e-6
6,scene,3.054998508346555e-5
7,scene,1.2122284861578756e-5
8,scene,0.0018987885656547906
1,årevis,3.876583938247054e-4
2,årevis,2.0932993032310841e-4
3,årevis,5.215227319477592e-4
4,årevis,1.6736960971835477e-4
5,årevis,1.9237744039515192e-7
6,årevis,7.679757713492572e-4
7,årevis,4.007398483779213e-4
8,årevis,9.357580126846567e-6
1,brænde,1.501545626701561e-8
2,brænde,5.674018519354427e-4
3,brænde,0.001013721990520487
4,brænde,5.225959667590962e-4
5,brænde,1.2948080622054062e-5
6,brænde,1.7613384891698678e-4
7,brænde,9.343784614726028e-6
8,brænde,2.1641722109162905e-4
1,Iran,4.4968871752401124e-4
2,Iran,1.1071607873987296e-19
3,Iran,2.2246611132784203e-08
4,Iran,0.016765487609019608
5,Iran,1.593446372583877e-15
6,Iran,1.3666527804680385e-11
7,Iran,5.4755834633125615e-12
8,Iran,1.0583309637341457e-12
1,landskab,5.477614918495282e-4
2,landskab,1.201859331133585e-6
3,landskab,2.176855201580191e-4
4,landskab,5.487806572805064e-5
5,landskab,5.5025189421190304e-5
6,landskab,1.115477316738353e-4
7,landskab,2.5467432323781128e-9
8,landskab,0.0010389866955872575
1,New,2.473539140860455e-6
2,New,8.828837700178434e-6
3,New,4.31133316775852e-4
4,New,0.0045392653703443505
5,New,3.854269518638737e-8
6,New,9.805428235990903e-5
7,New,3.7129868652913437e-4
8,New,9.07905811973915e-4
1,pige,2.3528021704352512e-4
2,pige,2.041433348526341e-4
3,pige,0.0026340423255219706
4,pige,9.616552573330718e-9
5,pige,2.9960545642174083e-7
6,pige,7.704201708723178e-7
7,pige,2.93056929184506e-7
8,pige,3.7308081545057927e-4
1,demokrat,5.251296626709479e-18
2,demokrat,4.211463463278182e-33
3,demokrat,9.39812070615001e-11
4,demokrat,0.006373183328756443
5,demokrat,5.342485638372263e-15
6,demokrat,8.339895290184655e-16
7,demokrat,1.4535344207677052e-18
8,demokrat,5.909840122071161e-11
1,demokratisk,0.0013294121589454214
2,demokratisk,5.6338001068158295e-22
3,demokratisk,7.672359327484818e-7
4,demokratisk,0.00439439788278734
5,demokratisk,5.001129094345594e-4
6,demokratisk,6.394313959233816e-5
7,demokratisk,1.1014097634041083e-8
8,demokratisk,1.8607256554915787e-4
1,etisk,0.0021797395146896125
2,etisk,4.046234621002517e-8
3,etisk,3.9445890944670314e-5
4,etisk,3.2085033698332505e-4
5,etisk,4.721950003547339e-5
6,etisk,6.046184567477762e-7
7,etisk,2.9010866325980116e-11
8,etisk,3.534652088976825e-5
1,fattig,0.0015890900630120331
2,fattig,7.787161376432646e-7
3,fattig,2.9571023473704065e-4
4,fattig,9.3719239867301e-4
5,fattig,8.157040077003949e-4
6,fattig,6.64469778015181e-4
7,fattig,9.600423330103348e-9
8,fattig,1.2496338096308239e-4
1,håndtere,1.4379393015494119e-4
2,håndtere,1.093991131078519e-10
3,håndtere,7.133657235862252e-4
4,håndtere,2.0024402222812201e-4
5,håndtere,1.8037501808189436e-4
6,håndtere,9.794066751886783e-4
7,håndtere,3.500087931257056e-4
8,håndtere,1.4718041103002738e-4
1,identitet,3.842938245083812e-4
2,identitet,3.1006476858639872e-18
3,identitet,9.000654165789103e-5
4,identitet,7.326724990044098e-7
5,identitet,1.0876137323839314e-4
6,identitet,7.020338732490493e-5
7,identitet,4.981265878876836e-5
8,identitet,0.001136584231107466
1,køn,3.2709409646030946e-4
2,køn,9.764370389864086e-5
3,køn,2.69791995131889e-4
4,køn,6.462658530218251e-4
5,køn,3.8171318673516915e-4
6,køn,3.837262765849056e-5
7,køn,0.0012053065027070647
8,køn,1.4936110645294215e-4
1,påvirke,4.0474640473153826e-4
2,påvirke,2.3565503481493103e-4
3,påvirke,3.973237598869196e-4
4,påvirke,3.60891667587536e-4
5,påvirke,1.8959032333291088e-4
6,påvirke,1.9054564705392585e-4
7,påvirke,4.1373218429362527e-4
8,påvirke,5.553695016681829e-4
1,ekstremt,1.3421925382343144e-4
2,ekstremt,1.9839620335846802e-4
3,ekstremt,6.486362488203748e-5
4,ekstremt,6.360421440384798e-4
5,ekstremt,7.848293326232648e-4
6,ekstremt,1.5279366055199027e-4
7,ekstremt,3.2482818309010334e-4
8,ekstremt,3.0909104133867256e-4
1,ide,8.207357663004102e-13
2,ide,3.8232712306997243e-16
3,ide,5.381839958545486e-6
4,ide,5.808284476714848e-4
5,ide,4.6261788150582484e-4
6,ide,1.3685455278694372e-4
7,ide,1.7782454936398197e-4
8,ide,0.0012767141202158503
1,iransk,2.1038381697991273e-4
2,iransk,1.689347717432984e-4
3,iransk,2.8046977074785707e-10
4,iransk,0.006618003070307601
5,iransk,1.6368823995060652e-18
6,iransk,1.3242673619104372e-8
7,iransk,4.181400057553723e-6
8,iransk,1.5358681162624458e-5
1,klimafordring,9.779523933700179e-5
2,klimafordring,1.7135026808168945e-18
3,klimafordring,2.048082736166377e-12
4,klimafordring,6.188109650411224e-4
5,klimafordring,0.0014609083314654056
6,klimafordring,1.9968192470635248e-4
7,klimafordring,1.4565414301118444e-7
8,klimafordring,2.555819955127082e-4
1,klub,3.600433282351184e-29
2,klub,0.014393171168250044
3,klub,9.681290771274198e-10
4,klub,3.741621779291538e-14
5,klub,1.3613286880139455e-15
6,klub,5.644154013761504e-5
7,klub,2.734418587210256e-4
8,klub,7.639721267903891e-12
1,soldat,1.9625120063804215e-6
2,soldat,1.3164411922664694e-4
3,soldat,2.1978080151975593e-6
4,soldat,0.0035374629331578157
5,soldat,1.2885891178667652e-13
6,soldat,6.925626767351651e-8
7,soldat,4.362003172333242e-7
8,soldat,6.68249057592843e-4
1,dræbe,4.7607515490553e-4
2,dræbe,2.0690004350117162e-4
3,dræbe,4.003219227810651e-4
4,dræbe,0.0017972245577481433
5,dræbe,7.791299183106534e-8
6,dræbe,2.4209150102031616e-4
7,dræbe,2.9098205234467386e-4
8,dræbe,8.215716866518625e-4
1,efterhånden,2.2862545169065264e-4
2,efterhånden,2.16379226599536e-4
3,efterhånden,3.2795035342270617e-4
4,efterhånden,7.209279253241846e-4
5,efterhånden,3.38048656595053e-7
6,efterhånden,6.56344107915794e-5
7,efterhånden,6.434446618232245e-7
8,efterhånden,7.597169871455808e-4
1,forventning,3.3246117546421086e-4
2,forventning,2.928580322763728e-4
3,forventning,4.751244563773215e-4
4,forventning,3.939709774112133e-4
5,forventning,5.758417575425818e-4
6,forventning,3.908483794435276e-4
7,forventning,1.7961542621761924e-4
8,forventning,2.055622492460263e-5
1,publikum,3.67433798485178e-10
2,publikum,5.421354830501708e-4
3,publikum,1.8751756847780425e-5
4,publikum,3.526319357273885e-4
5,publikum,3.11654426074358e-5
6,publikum,6.496907606946079e-6
7,publikum,8.846809021084963e-4
8,publikum,6.993605757349322e-4
1,religiøs,0.003545436411893069
2,religiøs,2.9252038113872597e-25
3,religiøs,1.4312935236637296e-9
4,religiøs,8.06220015682238e-4
5,religiøs,3.655708041965987e-10
6,religiøs,3.5061855608016817e-19
7,religiøs,1.1012972593507213e-8
8,religiøs,2.0562618712954644e-4
1,statistik,7.643691719499304e-4
2,statistik,2.4584207982850567e-16
3,statistik,5.466851766076936e-4
4,statistik,3.51125327648717e-11
5,statistik,3.746195352183377e-8
6,statistik,4.001391102817904e-4
7,statistik,3.268631045917561e-7
8,statistik,3.36897717089503e-4
1,trussel,2.463658097850093e-4
2,trussel,5.6885861116310944e-11
3,trussel,3.382892018047518e-8
4,trussel,6.692960267411168e-4
5,trussel,3.444235553438752e-4
6,trussel,3.793507188254183e-4
7,trussel,0.0010330227171645005
8,trussel,2.1150777708870336e-4
1,CO,1.3189622808475567e-9
2,CO,2.4322868518021722e-12
3,CO,1.9217619888866244e-4
4,CO,1.151064155312981e-4
5,CO,8.52005110438061e-4
6,CO,7.428554245948186e-4
7,CO,6.674388064181528e-4
8,CO,5.0101429830009185e-5
1,enormt,7.365754560551182e-5
2,enormt,2.6336969675405956e-4
3,enormt,1.165239873341864e-4
4,enormt,3.4642472777940175e-4
5,enormt,4.39043522983737e-4
6,enormt,3.754644298330327e-4
7,enormt,3.2263045919111625e-4
8,enormt,3.483385827191633e-4
1,kvindelig,2.01890105139176e-4
2,kvindelig,2.2271920067171595e-4
3,kvindelig,1.2059822514486629e-4
4,kvindelig,6.336369853716695e-4
5,kvindelig,0.0010370582347483761
6,kvindelig,5.889496283208987e-8
7,kvindelig,0.00237486721127914
8,kvindelig,2.997379320947889e-4
1,løn,5.980814759196752e-7
2,løn,1.223859695657936e-4
3,løn,2.1385170787698585e-4
4,løn,5.00830713928445e-4
5,løn,0.0011077725176770227
6,løn,7.018824104205781e-4
7,løn,1.7968074370477183e-7
8,løn,1.1414300826104112e-6
1,sammenhæng,2.5542478514143925e-4
2,sammenhæng,2.3756785334416602e-4
3,sammenhæng,2.489224516722323e-4
4,sammenhæng,3.593882888253389e-5
5,sammenhæng,6.3776909406325386e-9
6,sammenhæng,3.0531875567003144e-4
7,sammenhæng,7.356453894799377e-5
8,sammenhæng,9.082943242538197e-4
1,Trumps,8.863002418860151e-8
2,Trumps,3.085736754631214e-30
3,Trumps,5.503509050422384e-10
4,Trumps,0.0040627408264046335
5,Trumps,1.5803955629988734e-11
6,Trumps,1.9854917542792364e-4
7,Trumps,8.45694872975785e-5
8,Trumps,2.3656608868263638e-8
1,type,2.3405280429814092e-4
2,type,2.875438810911721e-4
3,type,3.563487198784601e-4
4,type,1.6253003517222947e-4
5,type,1.9159689086832517e-4
6,type,1.1350401096856353e-4
7,type,2.847800053480767e-4
8,type,9.820719275273027e-4
1,udledning,8.513400774248251e-13
2,udledning,1.2263880609346967e-9
3,udledning,5.118856662903133e-7
4,udledning,5.527810303768407e-7
5,udledning,0.0015129421807739602
6,udledning,8.705720995110062e-4
7,udledning,3.815139520582964e-4
8,udledning,9.656540176449784e-6
1,blad,1.728734231550788e-12
2,blad,0.0042916056282372595
3,blad,2.684638164465732e-7
4,blad,9.112182423626159e-9
5,blad,2.1122379736513316e-9
6,blad,7.146422138421668e-11
7,blad,5.715667771328334e-6
8,blad,3.7929718620245993e-4
1,dø,0.002259569001998995
2,dø,6.42956668156432e-4
3,dø,8.591177966060358e-4
4,dø,4.3479739801711217e-7
5,dø,1.4827516415744796e-4
6,dø,1.0156278928880229e-4
7,dø,2.2296719003821178e-4
8,dø,0.0011743400766678945
1,fokusere,1.8124567459879595e-4
2,fokusere,6.325298241191353e-5
3,fokusere,5.835646713521677e-4
4,fokusere,2.181720761799595e-4
5,fokusere,6.883207196626224e-4
6,fokusere,3.6291596414776705e-4
7,fokusere,2.325702785314326e-4
8,fokusere,2.8177168790365125e-4
1,karakter,3.7984829794922206e-4
2,karakter,4.831683609274774e-4
3,karakter,3.504351542093831e-4
4,karakter,2.394370625878309e-4
5,karakter,3.85582462605088e-4
6,karakter,5.028888576595374e-6
7,karakter,5.01203070907367e-4
8,karakter,0.0011169685828552889
1,redde,3.89040473289881e-7
2,redde,2.854486085141543e-4
3,redde,2.164652629309309e-5
4,redde,3.6997351761240113e-4
5,redde,4.330368559009224e-4
6,redde,8.019391327375847e-5
7,redde,3.0737070799031094e-9
8,redde,0.001133914280486814
1,adfærd,1.8903859916392704e-4
2,adfærd,1.7739297135529378e-13
3,adfærd,3.092933331938066e-4
4,adfærd,5.778538563949902e-4
5,adfærd,4.2804908076929285e-4
6,adfærd,2.9122002048780955e-4
7,adfærd,5.245001697713538e-4
8,adfærd,1.0185640554721471e-5
1,daværende,1.1069943262816335e-4
2,daværende,1.4708417210254938e-4
3,daværende,4.1084469569806914e-4
4,daværende,3.602444425711752e-4
5,daværende,1.1920242959872381e-4
6,daværende,1.5767562389606306e-4
7,daværende,0.0010598370609055932
8,daværende,7.52520184520182e-5
1,fransk,2.9199531557523903e-4
2,fransk,0.0012812813918185633
3,fransk,5.092199211891218e-6
4,fransk,2.336029409674069e-6
5,fransk,2.7818310510112004e-8
6,fransk,9.826014638345767e-4
7,fransk,4.257333986874292e-5
8,fransk,0.0015046343847752977
1,offentlighed,3.936355440461895e-4
2,offentlighed,2.0908911043452442e-9
3,offentlighed,2.3509003112505772e-5
4,offentlighed,6.72623188401331e-5
5,offentlighed,1.0436605389875933e-4
6,offentlighed,2.721758623583385e-4
7,offentlighed,0.0013738781524250281
8,offentlighed,2.623823916748736e-4
1,prins,1.1943508330031529e-4
2,prins,1.0019775642922877e-12
3,prins,1.8466904252622114e-4
4,prins,1.1317397093887532e-13
5,prins,3.994082322060625e-4
6,prins,0.0016656979733595315
7,prins,8.730097602944066e-9
8,prins,4.4289702000568355e-5
1,forløb,7.195761435961319e-4
2,forløb,1.5193134680721213e-5
3,forløb,5.125811538511425e-4
4,forløb,1.2574667741780428e-7
5,forløb,1.5498567999645073e-5
6,forløb,4.971739708904334e-4
7,forløb,7.235084930592828e-4
8,forløb,1.4742065165599085e-4
1,inde,2.8846154950246816e-4
2,inde,0.0011805055042775562
3,inde,8.008166216841562e-4
4,inde,7.745641637032387e-4
5,inde,4.548022058559292e-6
6,inde,2.841901498527401e-4
7,inde,1.1522193413152314e-5
8,inde,7.761468606807047e-4
1,modsat,2.7866777566189265e-4
2,modsat,3.4935513599903525e-16
3,modsat,8.7312483321946e-5
4,modsat,0.0010418183763547277
5,modsat,1.0711035277323236e-4
6,modsat,5.548106200247921e-4
7,modsat,2.1084376748761881e-4
8,modsat,2.632767325823768e-4
1,spor,2.8944348795056462e-6
2,spor,2.8457453772705543e-4
3,spor,4.987563240675675e-4
4,spor,8.210210550910245e-4
5,spor,9.252612786075807e-5
6,spor,1.370609504159672e-4
7,spor,7.69366451810619e-5
8,spor,4.114355740755763e-4
1,K,6.118423626987431e-4
2,K,3.74966168503501e-4
3,K,0.002004377546382545
4,K,1.2460077495786646e-9
5,K,2.4924349116280575e-4
6,K,8.78693026120232e-6
7,K,4.5862688700447314e-4
8,K,1.616885653163753e-11
1,reform,8.785976976593716e-9
2,reform,9.595832222942354e-5
3,reform,1.6239645805845353e-4
4,reform,3.8864630619107784e-4
5,reform,5.606090236077744e-4
6,reform,7.241644004893169e-4
7,reform,6.737899659966171e-4
8,reform,1.676015363717072e-6
1,basere,2.191882573403157e-4
2,basere,4.4969452068370256e-5
3,basere,4.014664589641635e-5
4,basere,4.443809073380497e-4
5,basere,2.055011854677848e-5
6,basere,5.266476467793697e-4
7,basere,5.065691932212975e-4
8,basere,4.8566538810060534e-4
1,hårdt,3.279647416845393e-6
2,hårdt,6.09506648559116e-4
3,hårdt,8.123974956704854e-4
4,hårdt,4.6537932653266807e-4
5,hårdt,4.184459038410106e-4
6,hårdt,2.7638478598033644e-4
7,hårdt,8.526350436196522e-4
8,hårdt,8.19307220429314e-6
1,drama,2.1313664306211462e-6
2,drama,6.579610983021491e-4
3,drama,3.499780186651166e-4
4,drama,0.00031353184458059906
5,drama,4.213748675013507e-6
6,drama,1.3584328622031125e-4
7,drama,2.9397161895812698e-6
8,drama,6.879919872538497e-4
1,net,8.693130612726511e-5
2,net,6.451608211670443e-4
3,net,2.6253779649892787e-4
4,net,2.547238598605573e-6
5,net,3.7744124018615765e-4
6,net,5.287658416686295e-7
7,net,6.818188276184857e-4
8,net,5.073842746361574e-4
1,betragte,7.593423685604429e-4
2,betragte,1.1559830913724246e-15
3,betragte,3.711235995240275e-9
4,betragte,1.0382371983492593e-4
5,betragte,9.87661148841192e-5
6,betragte,9.46080367939192e-5
7,betragte,3.727397900969582e-4
8,betragte,9.393403153761187e-4
1,frihed,4.097852236077921e-4
2,frihed,3.718158535544845e-8
3,frihed,4.823323703479422e-4
4,frihed,1.9709629642416106e-7
5,frihed,0.001075182047322185
6,frihed,3.88113683951417e-5
7,frihed,0.0012196030998681002
8,frihed,0.0014615518952637132
1,læge,0.006446612910075132
2,læge,7.207738089024873e-4
3,læge,6.265275651951502e-4
4,læge,4.0296114260312955e-11
5,læge,3.080673649776399e-4
6,læge,1.8268463748300454e-12
7,læge,9.167377253137177e-4
8,læge,4.281740763623318e-4
1,opfordre,2.7312294684655254e-4
2,opfordre,5.486515516109598e-19
3,opfordre,1.478842894684395e-4
4,opfordre,5.774646438958675e-4
5,opfordre,5.362792712574299e-4
6,opfordre,2.1993694100520318e-4
7,opfordre,8.396191914047099e-4
8,opfordre,2.77956358676206e-4
1,roman,1.8679676321094523e-7
2,roman,1.1078703866355967e-19
3,roman,3.063185739919445e-4
4,roman,4.4878214512863486e-4
5,roman,1.0331361800768957e-12
6,roman,5.5019692198556e-5
7,roman,2.491811953762459e-8
8,roman,0.004161506342899487
1,udbrede,0.0013928332858892695
2,udbrede,4.1613118317184575e-18
3,udbrede,5.486674485311562e-7
4,udbrede,2.7401147738056856e-4
5,udbrede,2.3433866422743554e-4
6,udbrede,1.8011162184709123e-4
7,udbrede,2.1003494068230695e-4
8,udbrede,2.8791987570160686e-4
1,hente,1.9428072798641566e-4
2,hente,0.002999025287502513
3,hente,6.123524611598518e-4
4,hente,3.211106935642938e-4
5,hente,2.045997204640856e-4
6,hente,4.4552288188072584e-4
7,hente,2.6118319973833287e-4
8,hente,1.2337424204023813e-4
1,hjemmeside,2.4446813638609086e-4
2,hjemmeside,0.0022932768255009874
3,hjemmeside,4.178187369750665e-14
4,hjemmeside,1.4604768814229322e-11
5,hjemmeside,7.146313611997029e-14
6,hjemmeside,4.6470066252503464e-5
7,hjemmeside,2.9761175869166725e-4
8,hjemmeside,3.6052593586296156e-4
1,Putin,3.08778656901168e-13
2,Putin,2.133325515750646e-17
3,Putin,6.581270031969951e-16
4,Putin,0.004552227141873781
5,Putin,1.656096377674581e-18
6,Putin,1.5039617791451932e-14
7,Putin,4.154842361907261e-8
8,Putin,1.0209456896924586e-16
1,seksuel,0.00026286182030068554
2,seksuel,2.303707631077323e-21
3,seksuel,4.43249813863146e-6
4,seksuel,9.911341541739648e-5
5,seksuel,1.1621798617133555e-10
6,seksuel,2.887046576512622e-8
7,seksuel,0.0032256174803447202
8,seksuel,1.5328643365668376e-4
1,Anne,2.9474852377115526e-7
2,Anne,0.0011185232991541712
3,Anne,2.0007588158387264e-8
4,Anne,7.021298638963186e-8
5,Anne,9.167065836754607e-4
6,Anne,1.4226230936865205e-7
7,Anne,0.0013741174931899546
8,Anne,4.171219637834776e-4
1,danne,7.352143721132331e-4
2,danne,6.71612113298668e-6
3,danne,2.0085022236494626e-4
4,danne,1.1689968606524007e-4
5,danne,3.675255093062856e-4
6,danne,3.2456499678606705e-4
7,danne,3.598575906430353e-4
8,danne,7.862533279196593e-4
1,demokrati,0.0046962990010678924
2,demokrati,3.8163262331613525e-16
3,demokrati,1.1762281652422505e-7
4,demokrati,0.0013038656956258752
5,demokrati,0.0010032676702898756
6,demokrati,1.3389030676405863e-5
7,demokrati,1.1052270977045675e-4
8,demokrati,2.6828730413647914e-6
1,reagere,1.4429128946125193e-4
2,reagere,3.988017238228623e-4
3,reagere,3.4770533348794995e-4
4,reagere,6.071972914693006e-4
5,reagere,1.9603196650103068e-4
6,reagere,2.8850745621057992e-5
7,reagere,0.001397901996967581
8,reagere,1.9974458798814287e-5
1,sandhed,1.743459205385147e-4
2,sandhed,2.1346055560670255e-4
3,sandhed,6.496786264472361e-5
4,sandhed,2.3939133960694276e-4
5,sandhed,5.044418934379225e-4
6,sandhed,2.561021031827461e-5
7,sandhed,3.0391677398465734e-4
8,sandhed,5.994579883772437e-4
1,bevægelse,1.8228810296463732e-4
2,bevægelse,1.6953258324885487e-15
3,bevægelse,1.3038678604851758e-4
4,bevægelse,0.0024274945430644013
5,bevægelse,4.66947930643416e-4
6,bevægelse,2.6116317961089036e-5
7,bevægelse,0.0012571760803607717
